352,DONNA JO,NAPOLI,1,0,0,0,0,0,,DONNA JO NAPOLI,

353,PHYLLIS REYNOLDS,NAYLOR,1,0,0,0,0,0,,PHYLLIS REYNOLDS NAYLOR,

354,ABDI,NAZEMIAN,0,1,1,0,0,1,,ABDI NAZEMIAN,

355,JANDY,NELSON,1,0,0,0,0,0,,JANDY NELSON,

356,VAUNDA MICHEAUX,NELSON,0,1,0,0,0,0,,VAUNDA MICHEAUX NELSON,

357,PATRICK,NESS,0,0,1,0,0,1,,PATRICK NESS,

358,CELESTE,NG,0,1,0,0,0,0,,CELESTE NG,

359,NATASHA,NGAN,0,1,0,0,1,1,,NATASHA NGAN,

360,JENNIFER,NIVEN,1,0,0,0,0,0,,JENNIFER NIVEN,

361,GARTH,NIX,1,0,0,0,0,0,,GARTH NIX,

362,ALYSON,NOEL,1,0,0,0,0,0,,ALYSON NOEL,

363,RYAN,NORTH,1,0,0,0,0,0,,RYAN NORTH,

364,NAOMI,NOVIK,1,0,0,0,0,0,,NAOMI NOVIK,

365,MALLA,NUNN,0,0,0,0,0,0,,MALLA NUNN,

366,DANIEL JOSE,OLDER,0,0,0,0,0,0,,DANIEL JOSE OLDER,

367,LAUREN,OLIVER,1,0,0,0,0,0,,LAUREN OLIVER,

368,LOUISE,ONEILL,1,0,0,0,0,0,,LOUISE ONEILL,

369,KENNETH,OPPEL,1,0,0,0,0,0,,KENNETH OPPEL,

370,MARK,OSHIRO,0,1,0,0,0,1,,MARK OSHIRO,3

371,DANIELLE,PAIGE,0,0,0,0,0,0,,DANIELLE PAIGE,

372,ROBIN,PALMER,1,0,0,0,0,0,,ROBIN PALMER,

373,CHRISTOPHER,PAOLINI,1,0,0,0,0,0,,CHRISTOPHER PAOLINI,

374,SONIA,PATEL,0,1,0,0,0,0,,SONIA PATEL,

375,JAMES,PATTERSON,1,0,0,0,0,0,,JAMES PATTERSON,

376,EDITH,PATTOU,1,0,0,0,0,0,,EDITH PATTOU,

377,JACKSON,PEARCE,1,0,0,0,0,0,,JACKSON PEARCE,

378,RICHARD,PECK,0,0,0,0,0,1,,RICHARD PECK,

379,LYNNE RAE,PERKINS,1,0,0,0,0,0,,LYNNE RAE PERKINS,

380,STEPHANIE,PERKINS,1,0,0,0,0,0,,STEPHANIE PERKINS,

381,MARISHA,PESSL,1,0,0,0,0,0,,MARISHA PESSL,

382,PETER,COCKS,1,0,0,0,0,0,,PETER COCKS,

383,MARK,BILLINGHAM,1,0,0,0,0,0,,MARK BILLINGHAM,

384,JUNAUDA,PETRUS,0,1,0,0,0,0,,JUNAUDA PETRUS,

385,HEATHER,PETTY,1,0,0,0,0,0,,HEATHER PETTY,

386,BEN,PHILIPPE,0,1,1,0,0,0,,BEN PHILIPPE,

387,JODI,PICOULT,1,0,0,0,0,0,,JODI PICOULT,

388,TAMORA,PIERCE,1,0,0,0,0,0,,TAMORA PIERCE,

389,APRILYNNE,PIKE,1,0,0,0,0,0,,APRILYNNE PIKE,

390,RORY,POWER,1,0,0,0,0,0,,RORY POWER,

391,TERRY,PRATCHETT,1,0,0,0,0,0,,TERRY PRATCHETT,

392,CHARLIE,PRICE,1,0,0,0,0,0,,CHARLIE PRICE,

393,CHERIE,PRIEST,1,0,0,0,0,0,,CHERIE PRIEST,

394,YVONNE,PRINZ,1,0,1,0,0,0,,YVONNE PRINZ,

395,FRANCINE,PROSE,1,0,0,0,0,0,,FRANCINE PROSE,

396,ANNE,PROVOOST,1,0,0,0,0,0,,ANNE PROVOOST,

397,PHILIP,PULLMAN,1,0,0,0,0,0,,PHILIP PULLMAN,

398,MATTHEW,QUICK,1,0,0,0,0,0,,MATTHEW QUICK,

399,ISABEL,QUINTERO,0,0,0,0,0,0,,ISABEL QUINTERO,

400,RILEY,REDGATE,0,0,0,0,0,0,,RILEY REDGATE,

401,AMY LYNN,REED,1,1,0,0,0,1,,AMY LYNN REED,

402,DANA,REINHARDT,1,0,0,0,0,0,,DANA REINHARDT,

403,BETH,REVIS,1,0,0,0,0,0,,BETH REVIS,

404,JASON,REYNOLDS,1,1,0,0,0,0,,JASON REYNOLDS,

405,MORGAN,RHODES,1,0,0,0,0,0,,MORGAN RHODES,

406,RANDY,RIBAY,0,1,1,0,0,0,,RANDY RIBAY,

407,NATALIE D,RICHARDS,1,0,0,0,0,0,,NATALIE D RICHARDS,

408,RANSOM,RIGGS,1,0,0,0,0,0,,RANSOM RIGGS,

409,ANN,RINALDI,1,0,0,0,0,0,,ANN RINALDI,

410,FARAH NAZ,RISHI,0,0,0,0,0,0,,FARAH NAZ RISHI,

411,WILLIAM,RITTER,1,0,0,0,0,0,,WILLIAM RITTER,

412,GABBY,RIVERA,0,1,0,0,0,0,,GABBY RIVERA,

413,SERENA,ROBAR,1,0,0,0,0,0,,SERENA ROBAR,

414,WILLO DAVIS,ROBERTS,1,0,0,0,0,0,,WILLO DAVIS ROBERTS,

415,MARGARET,ROGERSON,1,0,0,0,0,0,,MARGARET ROGERSON,

416,VERONICA,ROTH,1,0,0,0,0,0,,VERONICA ROTH,

417,RAINBOW,ROWELL,1,0,0,0,0,0,,RAINBOW ROWELL,

418,J K,ROWLING,1,0,0,0,0,0,,J K ROWLING,

419,LANCE,RUBIN,1,0,0,0,0,0,,LANCE RUBIN,

420,LAURA,RUBY,1,0,0,0,0,0,,LAURA RUBY,

421,MEREDITH,RUSSO,0,1,0,0,0,0,,MEREDITH RUSSO,

422,AISHA,SAEED,0,1,0,0,0,0,,AISHA SAEED,

423,BENJAMIN ALIRE,SAENZ,0,1,0,0,0,1,,BENJAMIN ALIRE SAENZ,

424,LEILA,SALES,1,0,0,0,0,0,,LEILA SALES,

425,ERIKA L,SANCHEZ,0,1,0,0,0,0,,ERIKA L SANCHEZ,

426,LISA ANN,SANDELL,1,0,0,0,0,0,,LISA ANN SANDELL,

427,BRANDON,SANDERSON,1,0,0,0,0,0,,BRANDON SANDERSON,

428,KIM,SAVAGE,1,0,0,0,0,0,,KIM SAVAGE,

429,GAVRIEL,SAVIT,1,1,0,0,0,0,,GAVRIEL SAVIT,

430,SARAH ELIZABETH,SCHANTZ,1,0,0,0,0,0,,SARAH ELIZABETH SCHANTZ,

431,LAURA AMY,SCHLITZ,1,0,0,0,0,0,,LAURA AMY SCHLITZ,

432,ROBYN,SCHNEIDER,0,0,0,0,0,1,,ROBYN SCHNEIDER,

433,ELIOT,SCHREFER,0,0,0,0,0,1,,ELIOT SCHREFER,

434,ELIZABETH,SCOTT,1,0,0,0,1,0,,ELIZABETH SCOTT,

435,MARCUS,SEDGWICK,1,0,0,0,0,0,,MARCUS SEDGWICK,

436,JULIAN,SEDGWICK,1,0,0,0,0,0,,JULIAN SEDGWICK,

437,MARIA,SEMPLE,1,0,1,0,0,0,,MARIA SEMPLE,

438,RUTA,SEPETYS,1,0,0,0,0,0,,RUTA SEPETYS,

439,ILYASAH,SHABAZZ,0,0,0,0,0,0,,ILYASAH SHABAZZ,

440,KEKLA,MAGOON,0,0,0,0,0,0,,KEKLA MAGOON,

441,LONDON,SHAH,0,1,0,0,0,0,,LONDON SHAH,

442,NISHA,SHARMA,0,1,0,0,0,0,,NISHA SHARMA,

443,TESS,SHARPE,0,0,0,0,0,1,,TESS SHARPE,

444,TUCKER,SHAW,0,0,0,0,0,1,,TUCKER SHAW,

445,DYAN,SHELDON,1,0,1,0,0,0,,DYAN SHELDON,

446,GENA,SHOWALTER,1,0,0,0,0,0,,GENA SHOWALTER,

447,NEAL,SHUSTERMAN,1,0,0,0,0,0,,NEAL SHUSTERMAN,

448,ADAM,SILVERA,0,1,0,0,0,1,,ADAM SILVERA,

449,LAURA,SILVERMAN,1,0,0,0,0,1,,LAURA SILVERMAN,

450,CRAIG,SILVEY,1,0,0,0,0,0,,CRAIG SILVEY,

451,KRISTEN,SIMMONS,0,0,0,0,0,0,,KRISTEN SIMMONS,

452,JON,SKOVRON,0,0,0,0,0,1,,JON SKOVRON,3

453,EVELYN,SKYE,0,0,0,0,0,0,,EVELYN SKYE,

454,HOLLY GOLDBERG,SLOAN,1,0,0,0,0,0,,HOLLY GOLDBERG SLOAN,

455,ANDREW,SMITH,1,0,0,0,0,0,,ANDREW SMITH,

456,CYNTHIA LEITICH,SMITH,0,1,0,0,0,0,,CYNTHIA LEITICH SMITH,

457,GREG LEITICH,SMITH,0,0,0,0,0,0,,GREG LEITICH SMITH,

458,HILARY T,SMITH,0,0,0,1,0,0,,HILARY T SMITH,

459,JENNIFER E,SMITH,1,0,0,0,0,0,,JENNIFER E SMITH,

460,SHERRI L,SMITH,0,1,0,0,0,0,,SHERRI L SMITH,

461,SHERWOOD,SMITH,1,0,0,0,0,0,,SHERWOOD SMITH,

462,TYLER JAMES,SMITH,1,0,0,0,0,0,,TYLER JAMES SMITH,

463,SONYA,SONES,1,0,0,0,0,0,,SONYA SONES,

464,JORDAN,SONNENBLICK,1,0,0,0,0,0,,JORDAN SONNENBLICK,

465,DESTINY,SORIA,0,0,0,0,0,0,,DESTINY SORIA,

466,JERRY,SPINELLI,1,0,0,0,0,0,,JERRY SPINELLI,

467,MEAGAN,SPOONER,1,0,0,0,0,0,,MEAGAN SPOONER,

468,VESPER,STAMPER,1,0,1,0,0,0,,VESPER STAMPER,

469,SUZANNE FISHER,STAPLES,1,0,0,0,0,0,,SUZANNE FISHER STAPLES,

470,MAGGIE,STIEFVATER,1,0,0,0,0,0,,MAGGIE STIEFVATER,

471,R L,STINE,1,0,0,0,0,0,,R L STINE,

472,MARGARET,STOHL,1,0,0,0,0,0,,MARGARET STOHL,

473,LAURIE FARIA,STOLARZ,1,0,0,0,0,0,,LAURIE FARIA STOLARZ,

474,NIC,STONE,0,1,0,0,0,0,,NIC STONE,

475,TAMARA IRELAND,STONE,1,0,1,0,0,0,,TAMARA IRELAND STONE,

476,TODD,STRASSER,1,0,0,0,0,0,,TODD STRASSER,

477,ALLAN,STRATTON,1,0,0,0,0,0,,ALLAN STRATTON,

478,NOVA REN,SUMA,1,0,0,0,0,0,,NOVA REN SUMA,

479,COURTNEY,SUMMERS,1,0,0,0,0,0,,COURTNEY SUMMERS,

480,SABAA,TAHIR,0,0,0,0,0,0,,SABAA TAHIR,

481,JANET,TAYLOR,1,0,0,0,0,0,,JANET TAYLOR,

482,LAINI,TAYLOR,1,0,0,0,0,0,,LAINI TAYLOR,

483,MICHELLE,TEA,0,0,0,0,0,1,,MICHELLE TEA,

484,JANNE,TELLER,1,0,1,0,0,0,,JANNE TELLER,

485,AIDEN,THOMAS,0,1,0,0,0,1,,AIDEN THOMAS,3

486,ANGIE,THOMAS,0,1,0,0,0,0,,ANGIE THOMAS,

487,KARA,THOMAS,1,0,0,0,0,0,,KARA THOMAS,

488,LEAH,THOMAS,0,0,0,0,0,1,,LEAH THOMAS,

489,LEX,HRABE,1,0,0,0,0,0,,LEX HRABE,

490,THOMAS,VOORHIES,1,0,0,0,0,0,,THOMAS VOORHIES,

491,ROSIEE,THOR,0,1,0,0,0,1,,ROSIEE THOR,3

492,MAXINE,TROTTIER,1,0,0,0,0,0,,MAXINE TROTTIER,

493,MEGAN WHALEN,TURNER,1,0,0,0,0,0,,MEGAN WHALEN TURNER,

494,NAHOKO,UEHASHI,0,1,0,0,0,0,,NAHOKO UEHASHI,

495,WENDELIN,VAN DRAANEN,1,0,0,0,0,0,,WENDELIN VAN DRAANEN,

496,NED,VIZZINI,0,0,0,1,0,0,,NED VIZZINI,

497,RYSA,WALKER,1,0,0,0,0,0,,RYSA WALKER,

498,BECKY,WALLACE,1,0,0,0,0,0,,BECKY WALLACE,

499,KALI,WALLACE,1,0,0,0,0,0,,KALI WALLACE,

500,TOMMY,WALLACH,1,0,0,0,0,0,,TOMMY WALLACH,

501,SHARON BIGGS,WALLER,1,0,0,0,0,0,,SHARON BIGGS WALLER,

502,LESLYE J,WALTON,1,0,0,0,0,0,,LESLYE J WALTON,

503,JASMINE,WARGA,1,0,0,0,0,0,,JASMINE WARGA,

504,KATE,WATSON,1,0,1,0,0,0,,KATE WATSON,

505,RENEE,WATSON,0,0,0,0,0,0,,RENEE WATSON,

506,L A,WEATHERLY,1,0,0,0,0,0,,L A WEATHERLY,

507,JAKOB,WEGELIUS,1,0,0,0,0,0,,JAKOB WEGELIUS,

508,ELIZABETH,WEIN,1,0,0,0,0,0,,ELIZABETH WEIN,

509,LYNN,WEINGARTEN,1,0,0,0,0,0,,LYNN WEINGARTEN,

510,JENNA EVANS,WELCH,1,0,0,0,0,0,,JENNA EVANS WELCH,

511,NANCY,WERLIN,1,0,0,0,0,0,,NANCY WERLIN,

512,KASIE,WEST,1,0,0,0,0,0,,KASIE WEST,

513,SCOTT,WESTERFELD,1,0,0,0,0,0,,SCOTT WESTERFELD,

514,JOHN COREY,WHALEY,0,0,0,0,0,0,,JOHN COREY WHALEY,

515,KIERSTEN,WHITE,1,0,0,0,0,0,,KIERSTEN WHITE,

516,DEBORAH,WILES,1,0,0,0,0,0,,DEBORAH WILES,

517,LISA,WILLIAMSON,1,0,0,0,0,0,,LISA WILLIAMSON,

518,MICHAEL,WINERIP,1,0,0,0,0,0,,MICHAEL WINERIP,

519,CAT,WINTERS,1,0,0,0,0,0,,CAT WINTERS,

520,ELLEN,WITTLINGER,1,0,0,0,0,0,,ELLEN WITTLINGER,

521,VIRGINIA EUWER,WOLFF,1,0,0,0,0,0,,VIRGINIA EUWER WOLFF,

522,MEG,WOLITZER,1,0,0,0,0,0,,MEG WOLITZER,

523,CHRIS,WOODING,1,0,0,0,0,0,,CHRIS WOODING,

524,DARCY,WOODS,1,0,0,0,0,0,,DARCY WOODS,

525,JACQUELINE,WOODSON,0,1,0,0,0,0,,JACQUELINE WOODSON,

526,TIM,WYNNE JONES,0,0,0,0,0,0,,TIM WYNNE JONES,

527,RICK,YANCEY,1,0,0,0,0,0,,RICK YANCEY,

528,ALEX,YATES,1,0,0,0,0,0,,ALEX YATES,

529,JANE,YOLEN,1,0,0,0,0,0,,JANE YOLEN,

530,NICOLA,YOON,0,0,1,0,0,0,,NICOLA YOON,

531,MOIRA,YOUNG,1,0,0,0,0,0,,MOIRA YOUNG,

532,SHANA,YOUNGDAHL,0,0,0,0,0,0,,SHANA YOUNGDAHL,

533,FRANCESCA,ZAPPIA,1,0,0,0,0,0,,FRANCESCA ZAPPIA,

534,SARA,ZARR,1,0,0,0,0,0,,SARA ZARR,

535,JEFF,ZENTNER,1,0,0,0,0,0,,JEFF ZENTNER,

536,GABRIELLE,ZEVIN,1,0,0,0,0,0,,GABRIELLE ZEVIN,

537,DAVID,ZIMMERMAN,1,0,0,0,0,0,,DAVID ZIMMERMAN,

538,IBI AANU,ZOBOI,0,1,1,0,0,0,,IBI AANU ZOBOI,

539,YUSEF,SALAAM,0,1,1,0,0,0,,YUSEF SALAAM,

540,MARKUS,ZUSAK,1,0,0,0,0,0,,MARKUS ZUSAK,

541,unknown,unknown,0,0,0,0,0,0,,unknown unknown,

542,HOLLY ,BLACK,0,0,0,0,0,0,,HOLLY  BLACK,

543,JUSTINE,LARBALESTIER,0,0,0,0,0,0,,JUSTINE LARBALESTIER,

